Date,Item Name,Price,Auction ID,Reforge,Star Level,FPBs,Enchants,Recomb
2024-05-17,Livid Dagger,14250000,9bbf9930cf8443cb94904d4b938ced67,fabled,0,0,sharpness 6|ultimate_combo 5|critical 6|scavenger 4|luck 6|impaling 3|cleave 5|looting 3|telekinesis 1|ender_slayer 5|vampirism 5|fire_aspect 2|life_steal 3|execute 5|giant_killer 5|first_strike 4|venomous 5|thunderlord 5|cubism 5|lethality 5|,true
2024-05-17,Necron's Chestplate,24600000,ede519c3ae6c4056b318bd8891dc2325,ancient,0,0,true_protection 1|rejuvenate 5|thorns 3|growth 5|protection 5|,false
2024-05-17,Necron's Leggings,19399999,366d09a43f98435bad17b063e9cb0364,ancient,0,0,,false
2024-05-17,Necron's Boots,15520000,86455a2e9db94869a0f46ad9c9058aa6,ancient,5,0,feather_falling 10|growth 5|protection 5|,false
2024-05-17,Livid Dagger,8100000,ff17b75f00854bffa31c3bdecf03485f,spicy,5,0,luck 5|critical 5|cleave 5|looting 3|ender_slayer 5|knockback 2|scavenger 3|fire_aspect 2|vampirism 5|life_steal 3|giant_killer 5|first_strike 4|venomous 5|sharpness 5|cubism 5|lethality 5|prosecute 5|,false
2024-05-17,Maxor's Boots,3800000,7fd4b3fe832b476e9edc99e841369e92,ancient,0,0,depth_strider 3|growth 5|protection 5|,false
2024-05-17,Necron's Helmet,48000000,5df34ec7220e41989648474ef214a282,ancient,6,5,hecatomb 4|growth 6|ultimate_last_stand 5|protection 6|ferocious_mana 5|transylvanian 5|rejuvenate 5|thorns 3|aqua_affinity 1|,true
2024-05-17,Livid Dagger,8500000,ec1779c45a894462a01a70d9ab2ddf20,fabled,5,0,ultimate_one_for_all 1|,false
2024-05-17,Spirit Sceptre,36400000,f767d6ba2ab34adf903359bc7669ac04,none,0,0,,false
2024-05-17,Necron's Boots,64998999,54ee1109503949ca9c99f059539eb398,ancient,5,5,ultimate_legion 5|depth_strider 3|thorns 3|feather_falling 5|protection 5|growth 5|,true
2024-05-17,Maxor's Boots,7000000,c0e8ae24b705428395397da0a0eb4b85,ancient,5,0,thorns 3|growth 5|protection 5|,false
2024-05-17,Bouquet of Lies,21500000,70207f11b562410298f080d06383adba,withered,5,0,ultimate_swarm 5|impaling 3|luck 5|critical 5|cleave 5|smite 5|looting 3|syphon 3|scavenger 3|ender_slayer 5|fire_aspect 2|vampirism 5|giant_killer 5|first_strike 4|venomous 5|thunderlord 5|cubism 5|lethality 5|prosecute 5|,false
2024-05-17,Storm's Boots,350000000,2b6c90d02474415faca52514c6e6ffe0,ancient,1,5,ultimate_legion 5|strong_mana 6|growth 6|protection 6|sugar_rush 3|rejuvenate 5|feather_falling 10|depth_strider 3|,true
2024-05-17,Bouquet of Lies,10000000,14d705efcd1c4d43bd52b1264f13ad58,withered,5,0,ultimate_combo 5|critical 6|luck 6|impaling 3|cleave 5|syphon 3|looting 3|ender_slayer 5|scavenger 3|vampirism 5|fire_aspect 2|execute 5|giant_killer 5|venomous 4|first_strike 4|thunderlord 5|sharpness 5|cubism 5|lethality 5|,false
2024-05-17,Livid Dagger,6999000,aee8b4ea66d24670a306a4626406713d,none,0,0,,false
2024-05-17,Necron's Helmet,36490000,8ad4732178e844b199202336989d2623,ancient,5,0,growth 6|protection 6|ultimate_wisdom 5|rejuvenate 5|thorns 3|respiration 3|,true
2024-05-17,Necron's Helmet,17000000,7a2ba1a1b3c64115a2b6898a702d5dc4,none,4,0,,false
2024-05-17,Necron's Boots,16830000,3c36767c14cb42969e7d2f5e28015bab,ancient,5,0,ultimate_wisdom 5|sugar_rush 3|rejuvenate 5|feather_falling 10|depth_strider 3|growth 5|protection 5|,false
2024-05-17,Livid Dagger,17000000,61d1287331ba41aab8f774c3bfc09c37,fabled,5,0,ultimate_swarm 5|impaling 3|luck 5|critical 5|cleave 5|looting 3|scavenger 3|ender_slayer 5|fire_aspect 2|vampirism 5|life_steal 3|execute 5|giant_killer 5|first_strike 4|venomous 5|thunderlord 5|sharpness 5|cubism 5|lethality 5|,true
2024-05-17,Goldor's Leggings,7999999,600c1103bd3b40219b8e01bbc38c008e,none,0,0,,false
2024-05-17,Storm's Chestplate,39200000,06f3441a82d14f98a72cfd5948dae0bd,loving,5,0,mana_vampire 5|ultimate_wisdom 5|rejuvenate 5|protection 5|growth 5|,true
2024-05-17,Spirit Sceptre,18000000,979df615c3614b26bd158c240561ab2c,heroic,5,0,luck 5|critical 5|cleave 5|looting 3|smite 5|scavenger 3|knockback 2|fire_aspect 2|life_steal 3|giant_killer 5|first_strike 4|cubism 5|,false
2024-05-17,Livid Dagger,33330000,b50c194c71084a4ea209fcb422750e0a,withered,0,0,ultimate_soul_eater 5|smite 7|champion 10|ender_slayer 6|giant_killer 6|syphon 4|lethality 6|looting 4|critical 6|scavenger 4|luck 6|impaling 3|cleave 5|telekinesis 1|vampirism 5|fire_aspect 2|execute 5|first_strike 4|venomous 5|thunderlord 5|cubism 5|,true
2024-05-17,Goldor's Chestplate,20000000,be2badfcef3a4547a8a4945e846da04c,loving,5,0,rejuvenate 5|protection 5|growth 5|,false
2024-05-17,Storm's Leggings,29300000,e7257f0d6f8043c18a7dc0b980ac6d5d,necrotic,5,0,ultimate_wisdom 5|rejuvenate 5|thorns 3|protection 5|growth 5|,true
2024-05-17,Maxor's Chestplate,33000000,9f7dca72f96c4f358156fdc14de7b193,loving,5,0,ultimate_wisdom 5|protection 5|growth 5|,true
2024-05-17,Spirit Sceptre,29000000,a44d2840e8134be2aabd76ad0fd66360,heroic,5,0,ultimate_wise 5|impaling 3|luck 5|critical 5|cleave 5|looting 3|scavenger 3|ender_slayer 5|fire_aspect 2|vampirism 5|life_steal 3|giant_killer 5|first_strike 4|venomous 5|thunderlord 5|sharpness 5|cubism 5|prosecute 5|lethality 5|,true
2024-05-17,Livid Dagger,7000000,fccf4e52698842cc89a02019de0d4f30,none,0,0,,false
2024-05-17,Goldor's Boots,20000000,9b13418003ed48fa83db97d50fa04540,none,5,0,ultimate_last_stand 5|rejuvenate 5|feather_falling 5|protection 5|growth 5|,true
2024-05-17,Goldor's Chestplate,30000000,f1f579ff196a49cda8a447e1a99d5ef4,giant,5,0,rejuvenate 5|thorns 3|protection 5|growth 5|,true
2024-05-17,Maxor's Boots,14999000,df68c648fe6040c7861b8c82a3fc6dbe,none,5,0,depth_strider 3|thorns 3|feather_falling 5|growth 5|protection 5|,true
2024-05-17,Necron's Leggings,17400000,55ad687826d94d3cb351d26882648e50,none,0,0,,false
2024-05-17,Maxor's Leggings,23900000,c88d302724bc477eb341e6fe84aaf4d9,ancient,5,0,ultimate_legion 3|hardened_mana 4|rejuvenate 5|growth 5|protection 5|,true
2024-05-17,Maxor's Boots,79888888,e4b9f8282ced417bb0d7d5385580dd27,ancient,5,5,ultimate_legion 5|sugar_rush 3|rejuvenate 5|feather_falling 10|depth_strider 3|protection 5|growth 5|,true
2024-05-17,Goldor's Leggings,22000000,600220a24ee749f8be4f697e786dbe75,giant,5,0,rejuvenate 5|growth 5|protection 5|,true
2024-05-17,Storm's Helmet,25500000,52675cecd62942159719a2c4a89ddb84,necrotic,5,0,ultimate_wisdom 5|rejuvenate 5|thorns 3|protection 5|growth 5|respiration 3|aqua_affinity 1|,true
2024-05-17,Maxor's Boots,2500000,c0a4e67981bd4d97b67263daefe3a4ac,none,0,0,,false
2024-05-17,Livid Dagger,6500000,b442cfc990794bd2882dbf929acc95ac,none,0,0,sharpness 5|,false
2024-05-17,Necron's Leggings,18450000,196d98af3630444c9022a8f956874863,none,0,0,,false
2024-05-17,Storm's Boots,100000000,4bcfc07c1f574294a5fac51dc10be9ad,ancient,7,5,ultimate_legion 4|growth 6|protection 6|mana_vampire 5|sugar_rush 3|rejuvenate 5|feather_falling 10|,true
2024-05-17,Necron's Chestplate,23100000,bafe004938cd43b6984fa46d6bd2342f,none,0,0,,false
2024-05-17,Storm's Boots,35770000,a11c3181f15a4c4ca8c11da2e287f07b,necrotic,5,5,ultimate_wisdom 5|sugar_rush 3|mana_vampire 4|rejuvenate 5|feather_falling 10|thorns 3|protection 5|growth 5|,true
2024-05-17,Spirit Sceptre,18000000,d87aa636658f4ea298546ff383f8eb5f,heroic,5,0,luck 5|critical 5|cleave 5|looting 3|smite 5|scavenger 3|knockback 2|fire_aspect 2|life_steal 3|giant_killer 5|first_strike 4|cubism 5|,false
2024-05-17,Necron's Boots,19988888,c1787c0ddab24e8ca32de94b40c662bc,ancient,5,0,feather_falling 10|depth_strider 3|thorns 3|growth 5|protection 5|,false
2024-05-17,Necron's Chestplate,46500000,5e9c620d2a1447e19dcd067bd1c34920,ancient,0,0,ultimate_wisdom 5|true_protection 1|rejuvenate 5|protection 5|growth 5|,true
2024-05-17,Storm's Boots,53000000,ecb4118de1c2414eb391220fb8a7b79b,ancient,5,5,ultimate_legion 3|growth 6|protection 6|sugar_rush 3|mana_vampire 3|rejuvenate 5|feather_falling 10|depth_strider 3|,true
2024-05-17,Goldor's Helmet,14000000,3bbb44b0a6844c34bfdfea3adf63cad0,none,0,0,,true
2024-05-17,Spirit Sceptre,19100000,032af4be94804b9292351f368422929c,none,0,0,,false
2024-05-17,Storm's Chestplate,66000000,f41e095d052d4ed7973f1f4a01038587,loving,5,5,growth 6|ultimate_last_stand 5|protection 6|rejuvenate 5|,true
2024-05-17,Necron's Leggings,17500000,79ee76111c034f769d3553dc0b1ed656,none,0,0,thorns 3|growth 5|protection 5|,false
2024-05-17,Storm's Leggings,27999000,055938ef0dcd4815a9d4efc30d7111dd,necrotic,5,0,ultimate_wisdom 5|rejuvenate 5|growth 5|protection 5|,true
2024-05-17,Goldor's Chestplate,28000000,3554be94dddf45ca98dbac50e3a071df,giant,5,5,growth 5|protection 5|,true
2024-05-17,Necron's Chestplate,25000000,1936532e9b25462d9c321789eb35fdde,ancient,3,0,ultimate_last_stand 1|thorns 3|protection 5|growth 5|,false
2024-05-17,Necron's Chestplate,44500000,a551ab49a5ed43efb57191591f5b4177,ancient,6,5,mana_vampire 5|ultimate_wisdom 5|rejuvenate 5|thorns 3|protection 5|growth 5|,true
2024-05-17,Spirit Sceptre,19000000,319cae8c4678473b801fcfff2caf3e6b,heroic,2,0,life_steal 3|,false
2024-05-17,Storm's Chestplate,20800000,e765511a1c804e588988d202389a2a30,none,3,0,,false
2024-05-17,Necron's Leggings,95000000,b473999c8fe846ee98d00c5705422f6d,ancient,6,5,ultimate_legion 5|growth 6|protection 6|ferocious_mana 4|rejuvenate 5|,true
2024-05-17,Storm's Leggings,14800000,c625f13976b547108f2f496312883bb0,none,0,0,,false
2024-05-17,Maxor's Boots,3800000,b3fde92c71e24dcb913706b94f691352,ancient,0,0,depth_strider 3|growth 5|protection 5|,false
2024-05-17,Maxor's Boots,8300000,aef35dccf1954c82ba3e7eb2953e4f51,ancient,0,0,feather_falling 8|rejuvenate 5|ultimate_last_stand 1|depth_strider 3|thorns 3|growth 5|protection 5|,false
2024-05-17,Storm's Boots,25000000,cea38a1e11d44bf2b37f5b48c4a51e84,necrotic,5,0,ultimate_wisdom 5|rejuvenate 5|hardened_mana 1|depth_strider 3|thorns 3|feather_falling 5|protection 5|growth 5|,true
2024-05-17,Necron's Boots,14390000,37be934ec33d4504aceb72cbd6c030df,none,5,0,protection 5|growth 5|,false
2024-05-17,Spirit Sceptre,30000000,1da5c011b3374bb8b8a7f44ba7b27a49,heroic,5,5,ultimate_wise 5|looting 4|titan_killer 6|scavenger 4|smite 6|luck 6|impaling 3|critical 5|ender_slayer 5|vampirism 5|execute 5|first_strike 4|cubism 5|,true
2024-05-17,Livid Dagger,8999999,65c534ecda91431a9f6ccd2202c6c31a,spicy,4,0,luck 5|critical 5|cleave 5|syphon 3|looting 3|ender_slayer 5|telekinesis 1|scavenger 3|vampirism 5|fire_aspect 2|execute 5|giant_killer 5|venomous 5|first_strike 4|thunderlord 5|sharpness 5|lethality 5|,false
2024-05-17,Livid Dagger,7620000,90588ab4595e4fbd8ef4091101fa32a3,fabled,5,0,luck 5|critical 5|cleave 5|thunderbolt 5|syphon 3|looting 3|ender_slayer 5|scavenger 3|vampirism 5|fire_aspect 2|execute 5|giant_killer 5|first_strike 4|venomous 5|sharpness 5|lethality 5|,false
2024-05-17,Maxor's Boots,15000000,3b215faeda9c44f28cd4be70fa2fb04e,ancient,5,0,ultimate_last_stand 5|rejuvenate 5|depth_strider 3|thorns 3|protection 5|growth 5|,true
2024-05-17,Storm's Leggings,15800000,7890d4a86e624c09b804fef4f5beaff7,necrotic,5,0,rejuvenate 5|growth 5|protection 5|,false
2024-05-17,Storm's Boots,11000000,9eb4eaebc4324c76aa51700c9b41eba1,necrotic,5,0,rejuvenate 5|growth 5|protection 5|,false
2024-05-17,Necron's Leggings,33000000,08aa4f1d19374fd2a4cadb38d57fdcf6,ancient,5,0,ultimate_last_stand 5|rejuvenate 5|protection 5|growth 5|,true
2024-05-17,Necron's Helmet,15600000,93e111463a5c4b8d968d6435ffe004ed,fierce,3,0,growth 5|protection 5|,false
2024-05-17,Storm's Chestplate,30000000,00514f6ba06e4c8ca1ce7baf905a66a2,loving,5,0,rejuvenate 5|thorns 3|protection 5|growth 5|,false
2024-05-17,Goldor's Chestplate,34000000,8133aaf41c234f3283a7a4de08aa7198,giant,5,5,ultimate_last_stand 5|rejuvenate 5|thorns 3|protection 5|growth 5|,true
2024-05-17,Necron's Boots,15700000,11b4132a08374c43bebd570ea6052787,ancient,5,0,thorns 2|protection 5|growth 5|,false
2024-05-17,Necron's Helmet,22699000,ef4bbf7429f747949f4c141903878ec1,ancient,5,0,ultimate_last_stand 5|protection 6|rejuvenate 5|thorns 3|growth 5|,false
2024-05-17,Necron's Leggings,22000000,ba468890610d45d8a46c6d78a51b3279,ancient,5,0,rejuvenate 5|thorns 3|protection 5|growth 5|,false
2024-05-17,Necron's Helmet,17999000,c1779cf97e854f1a9c1250350461cd4a,ancient,1,0,,false
2024-05-17,Goldor's Leggings,24999999,a580e01d0aaa482abd15ee7e7c7146ad,giant,5,5,smarty_pants 3|ultimate_last_stand 5|rejuvenate 5|thorns 3|protection 5|growth 5|,true
2024-05-17,Spirit Sceptre,24000000,ea225b446fcf4dcc81bf53104c81b83f,heroic,5,0,ultimate_wise 5|scavenger 2|ender_slayer 5|sharpness 5|life_steal 3|execute 5|,false
2024-05-17,Storm's Chestplate,33000000,876d6cda9e0d491ea4aecf33989ab31a,ancient,2,0,,true
2024-05-17,Spirit Sceptre,31000000,440e7647da484a1087fa1dde47e33aae,heroic,0,0,ultimate_wise 5|ender_slayer 6|giant_killer 6|looting 4|critical 6|scavenger 4|smite 6|impaling 3|luck 5|cleave 5|thunderbolt 5|telekinesis 1|fire_aspect 2|vampirism 5|first_strike 4|venomous 5|cubism 5|lethality 5|prosecute 5|,true
2024-05-17,Necron's Chestplate,36000000,a543c45fe7f74b619709432a8969be93,ancient,5,0,ultimate_last_stand 5|mana_vampire 5|rejuvenate 5|growth 5|protection 5|,false
2024-05-17,Storm's Boots,25250000,5566cb52a517453bb1b5d6d7e3be66e7,necrotic,5,0,ultimate_wisdom 5|feather_falling 10|thorns 3|protection 5|growth 5|,true
2024-05-17,Storm's Leggings,19999999,aadc97357d3e4d0db2af65091c4498cf,none,0,0,growth 6|,false
2024-05-17,Storm's Chestplate,26500000,87b225bb124045be8c3ef85ca8253420,loving,5,0,ultimate_wisdom 5|rejuvenate 5|thorns 3|growth 5|protection 5|,false
2024-05-17,Storm's Boots,13700000,3b26a377109442b79f7a3afc4ea70ca0,ancient,5,0,feather_falling 10|growth 5|protection 5|,false
2024-05-17,Necron's Chestplate,55000000,2a05b7ebedf04c78a2b1d2011d09f282,ancient,6,5,protection 6|true_protection 1|rejuvenate 5|thorns 3|growth 5|,true
2024-05-17,Necron's Chestplate,23500000,43a9ce89fdc14418b9240218a699246c,none,0,0,,false
2024-05-17,Storm's Leggings,26300000,20b793557a3340a7802a7c62b46ad182,ancient,0,0,,true
2024-05-17,Storm's Boots,18000000,449f9c367ca649ef80397be0e6a6531c,necrotic,5,0,ultimate_wisdom 5|sugar_rush 3|rejuvenate 5|feather_falling 10|depth_strider 3|growth 5|protection 5|,false
2024-05-17,Necron's Leggings,19399999,61760e8fbfd444d2ac0602bf81b79cc8,ancient,0,0,,false
2024-05-17,Goldor's Boots,1999900,af7e3c28bc734153b410812024f6200b,none,1,0,,false
2024-05-17,Necron's Helmet,32999000,ff770e163b92479984807e6454ceffcb,ancient,5,0,ultimate_last_stand 5|thorns 3|protection 5|growth 5|,true
2024-05-17,Livid Dagger,8000000,962ea56561f44e4aa7b94bd050043dbd,fabled,4,0,ultimate_one_for_all 1|,false
2024-05-17,Livid Dagger,10000000,68e72cc2f6c64c979453b3ae3ad19e55,spicy,5,0,impaling 3|luck 5|critical 5|thunderbolt 4|cleave 3|smite 5|looting 2|ender_slayer 5|knockback 2|scavenger 3|vampirism 5|fire_aspect 2|life_steal 3|execute 5|giant_killer 5|first_strike 4|venomous 3|cubism 3|lethality 3|,false
2024-05-17,Storm's Helmet,244000000,eb312ef131ac4a8daf0fa2be4e80fc6d,ancient,0,0,,false
2024-05-17,Necron's Chestplate,985000000,dcd5da4be5b94e54bc3268ce9cdce591,ancient,1,5,ultimate_legion 5|growth 6|protection 6|ferocious_mana 5|true_protection 1|rejuvenate 5|,true
2024-05-17,Necron's Leggings,33900000,33e2bea86a944a16b3e3e8dc0e02fb2a,ancient,5,5,ultimate_wisdom 5|ferocious_mana 5|rejuvenate 5|thorns 3|protection 5|growth 5|,true
2024-05-17,Livid Dagger,7000000,de438df7b32940eda1d1fff54f8787e0,fabled,0,0,ultimate_swarm 5|vampirism 6|lethality 6|syphon 4|looting 4|critical 6|scavenger 4|thunderlord 6|luck 6|impaling 3|ender_slayer 5|telekinesis 1|execute 5|giant_killer 5|first_strike 4|sharpness 5|cubism 5|,false
2024-05-17,Necron's Boots,29000000,d9a95d20602441be90d419fe70db8993,ancient,0,5,ultimate_last_stand 5|hardened_mana 5|rejuvenate 5|feather_falling 10|depth_strider 3|thorns 3|protection 5|growth 5|,true
2024-05-17,Necron's Leggings,27000000,e61871a67e04408e8d707a354fbd7f64,ancient,5,0,ultimate_last_stand 4|rejuvenate 5|protection 5|growth 5|,false
2024-05-17,Maxor's Boots,9899100,77621689b9804133a96ccc82991883fc,none,0,0,ultimate_wisdom 5|depth_strider 3|feather_falling 5|protection 5|growth 5|,false
2024-05-17,Maxor's Boots,2699000,9fe85666cf3449969ce4800f8039b9e0,none,0,0,,false
2024-05-17,Necron's Boots,28000000,549645c608154af595237a7eaada9d6e,ancient,5,0,ultimate_last_stand 5|rejuvenate 5|feather_falling 6|depth_strider 3|thorns 3|protection 5|growth 5|,true
2024-05-17,Necron's Leggings,33999000,1aebb5e9a23f422c82b700c07c9dada6,ancient,5,0,ultimate_last_stand 5|thorns 3|protection 5|growth 5|,true
2024-05-17,Necron's Boots,22500000,18e4114c81864f53a1977799ec997321,ancient,5,0,ultimate_last_stand 5|thorns 3|feather_falling 5|protection 5|growth 5|,true
2024-05-17,Maxor's Boots,15744000,1141368adcc04f308402cac001f65941,ancient,5,0,,true
2024-05-17,Necron's Chestplate,25000000,c9397e7e5cf348af8c4711462c37683e,ancient,2,0,true_protection 1|rejuvenate 5|thorns 3|growth 5|protection 5|,false
2024-05-17,Storm's Boots,16830000,2855f7eae9174d3db3c7e7744c31f633,necrotic,5,0,ultimate_wisdom 5|rejuvenate 5|feather_falling 10|depth_strider 3|growth 5|protection 5|,false
2024-05-17,Necron's Boots,15000000,49ee8e29e53b4110b34ef01131d1648d,none,0,0,sugar_rush 3|rejuvenate 5|feather_falling 10|depth_strider 3|thorns 3|growth 5|protection 5|,false
2024-05-17,Spirit Sceptre,18979999,cc9476fe51ef495ba74b7cb615f18736,none,0,0,,false
2024-05-17,Maxor's Boots,18999000,7be448d6fef640a3b07e7062dac14739,necrotic,5,0,mana_vampire 5|ultimate_wisdom 5|sugar_rush 3|rejuvenate 5|protection 5|growth 5|,true
2024-05-17,Livid Dagger,11500000,ae5752ea4de34f93a2b7ed1759bb79d0,fabled,5,0,ultimate_combo 5|critical 6|impaling 3|luck 5|cleave 5|thunderbolt 5|looting 3|syphon 3|scavenger 3|ender_slayer 5|fire_aspect 2|vampirism 5|giant_killer 5|first_strike 4|venomous 5|sharpness 5|cubism 5|lethality 5|prosecute 5|,true
2024-05-17,Livid Dagger,12040000,a9497f175c01400ea651ccf9accbd3fd,fabled,0,5,ultimate_one_for_all 1|telekinesis 1|,true
2024-05-17,Storm's Boots,24990000,035098608e814b029ce3eb1732ccfe2c,necrotic,5,0,ultimate_wisdom 5|mana_vampire 5|sugar_rush 3|rejuvenate 5|protection 5|growth 5|,true
2024-05-17,Necron's Helmet,15000000,2cf0a5576a9044edb9f4a4491fcc1ac0,necrotic,3,0,growth 5|protection 5|,false
2024-05-17,Necron's Chestplate,38000000,7d21cc5aeec442c0a5c795be0766eb5a,ancient,5,5,ultimate_last_stand 5|rejuvenate 5|thorns 3|protection 5|growth 5|,true
2024-05-17,Storm's Leggings,26890000,c0c847fd8490442f9798b629c2b2a843,necrotic,5,0,ultimate_wisdom 5|rejuvenate 5|growth 5|protection 5|,true
2024-05-17,Livid Dagger,11750000,d5fe98c35817455c94bdee4dba8b21c9,fabled,0,0,ultimate_swarm 5|vampirism 6|lethality 6|syphon 4|looting 4|critical 6|scavenger 4|thunderlord 6|luck 6|impaling 3|ender_slayer 5|telekinesis 1|execute 5|giant_killer 5|first_strike 4|sharpness 5|cubism 5|,false
2024-05-17,Storm's Boots,9199999,9064e0bd6f5249adba30f51d5d987ea5,none,0,0,,false
2024-05-17,Necron's Leggings,33799900,c171efe89a5248939a5303eaaca932fc,giant,5,0,ultimate_last_stand 5|rejuvenate 5|thorns 3|growth 5|protection 5|,false
2024-05-17,Storm's Leggings,28000000,75439a99569e4e07bf0aa57b358a5a88,necrotic,5,0,ultimate_wisdom 5|mana_vampire 5|rejuvenate 5|protection 5|growth 5|,true
2024-05-17,Necron's Chestplate,34888888,efed5ecb668b49a89d27614d9ec55f4a,fierce,5,0,ultimate_last_stand 3|rejuvenate 5|growth 5|protection 5|,true
2024-05-17,Storm's Leggings,14850000,bbbabab396ac4e1f93ed9aa5f2a6f590,none,0,0,,false
2024-05-17,Storm's Chestplate,20000000,538eff04a0684fea8c22799587dcaff3,none,0,0,,false
2024-05-17,Bouquet of Lies,8500000,8732c3efac8245afbec063e77264c996,none,0,0,,false
2024-05-17,Necron's Boots,20000000,d22b7615ad674a58ae527150372d0e74,ancient,5,0,depth_strider 3|thorns 3|feather_falling 5|protection 5|growth 5|,false
2024-05-17,Necron's Leggings,14000000,da83161b6b0f42f9885a856862fe8c30,fierce,0,0,rejuvenate 5|thorns 3|growth 5|protection 5|,false
2024-05-17,Maxor's Boots,3000000,3918e33dd05f4814886e9207f9f31eaa,fierce,4,0,ultimate_last_stand 5|protection 5|growth 5|,false
2024-05-17,Necron's Helmet,12000000,27bb20ff466449f59fe92ec1ffd4ee33,fierce,0,0,rejuvenate 5|thorns 3|growth 5|protection 5|respiration 3|aqua_affinity 1|,false
2024-05-17,Necron's Chestplate,19000000,17887d0e3b0940458daf266a09a864da,fierce,0,0,rejuvenate 5|thorns 3|growth 5|protection 5|,false
2024-05-17,Necron's Boots,10000000,5550dbb75c044866bf00c58b9c8121da,fierce,0,0,rejuvenate 5|depth_strider 3|thorns 3|feather_falling 5|growth 5|protection 5|,false
2024-05-17,Storm's Chestplate,41000000,db9a5653af4548b0bbbf2af5de84bb45,loving,0,0,growth 6|ultimate_wisdom 5|rejuvenate 5|protection 5|,true
2024-05-17,Livid Dagger,6999000,8f01a3619d1f4f8c8e3da2762a142d05,none,0,0,sharpness 5|,false
2024-05-17,Maxor's Boots,4910000,e89d767c161b4dd990ea30699a087c78,fierce,4,0,ultimate_last_stand 5|protection 5|growth 5|,false
2024-05-17,Necron's Boots,11800325,762d0e474fe745de85b6cdef24d08dcb,fierce,0,0,rejuvenate 5|depth_strider 3|thorns 3|feather_falling 5|growth 5|protection 5|,false
2024-05-17,Goldor's Chestplate,12300000,1653049f4bb441b39aae9164842330a1,none,0,0,,false
2024-05-17,Spirit Sceptre,30000000,3bdf12fa2a5341f3b61b0c3fc70cb83b,heroic,5,0,ultimate_wise 5|looting 4|critical 6|smite 6|impaling 3|cleave 5|ender_slayer 5|life_steal 3|execute 5|giant_killer 5|first_strike 4|cubism 5|lethality 5|,true
2024-05-17,Spirit Sceptre,22099999,afaf525017e94e049e2633d020cdf5c2,heroic,5,0,ultimate_wise 5|critical 5|cleave 5|looting 3|scavenger 3|ender_slayer 5|fire_aspect 2|vampirism 5|life_steal 3|giant_killer 5|first_strike 4|venomous 5|sharpness 5|prosecute 5|lethality 5|,false
2024-05-17,Necron's Chestplate,45800000,f4c1fb9f17fc4350a2685d24ed72a023,ancient,5,5,ferocious_mana 5|true_protection 1|rejuvenate 5|growth 5|protection 5|,true
2024-05-17,Storm's Boots,25500000,6ffea9a47bf34991a70f4f81d8600ba7,necrotic,5,0,ultimate_wisdom 5|rejuvenate 5|feather_falling 10|growth 5|protection 5|,true
2024-05-17,Spirit Sceptre,24000000,8976ed53395c4134842588c9dbbedd04,heroic,5,0,ultimate_wise 5|looting 4|critical 6|scavenger 4|luck 6|impaling 3|cleave 5|ender_slayer 5|fire_aspect 2|vampirism 5|life_steal 3|giant_killer 5|first_strike 4|venomous 5|thunderlord 5|sharpness 5|cubism 5|lethality 5|prosecute 5|,false
2024-05-17,Necron's Helmet,23000000,5b061c3d353d48859b1043bdc278031e,ancient,5,0,protection 6|thorns 3|growth 5|respiration 3|aqua_affinity 1|,false
2024-05-17,Storm's Leggings,18260000,b53389bf8ba943e48fcd09dc034910a4,necrotic,5,0,rejuvenate 5|growth 5|protection 5|,false
2024-05-17,Storm's Leggings,33000000,11ee10c1b9034fa9b009ca156734a4a9,necrotic,5,5,ultimate_last_stand 5|mana_vampire 5|rejuvenate 5|thorns 3|protection 5|growth 5|,true
2024-05-17,Livid Dagger,8000000,1912f32606ac4e4eacb868e5c6c03868,withered,5,0,syphon 4|looting 4|critical 6|scavenger 4|luck 6|cleave 5|ender_slayer 5|execute 5|giant_killer 5|first_strike 4|sharpness 5|cubism 5|,true
2024-05-17,Necron's Boots,12450000,c119a4fc43ee4a19a43e9aab77cc0f1c,none,0,0,,false
2024-05-17,Necron's Helmet,15590000,628d337e30454c9a95a7b3a654339b00,none,0,0,,false
2024-05-17,Storm's Chestplate,39000000,b5f15f56f1034498895aaf0f3f802d25,loving,5,0,ultimate_wisdom 5|rejuvenate 5|thorns 3|protection 5|growth 5|,true
2024-05-17,Necron's Leggings,36999999,3da7cf01e1a942648412bff981a6e1d0,ancient,5,0,ultimate_last_stand 5|hardened_mana 5|rejuvenate 5|protection 5|growth 5|,true
2024-05-17,Necron's Leggings,18499000,780d24d5a37c427f828c3632cc8996b6,none,0,0,,false
2024-05-17,Necron's Chestplate,23199999,2d794094ea9d46f7b8c819a92e01ff59,none,0,0,,false
2024-05-17,Necron's Chestplate,38999000,b4c1ee001a934fb397c9af8676e8ab5f,ancient,5,5,ultimate_last_stand 5|thorns 3|protection 5|growth 5|,true
2024-05-17,Maxor's Boots,19000000,58cfac7202bf4e89ab75e60ec1b36ada,necrotic,5,0,ultimate_wisdom 5|sugar_rush 3|rejuvenate 5|protection 5|growth 5|,true
2024-05-17,Storm's Leggings,31690000,b5134e13ea1943e8b0124424e9e390a3,necrotic,5,0,ultimate_wisdom 5|rejuvenate 5|protection 5|growth 5|,true
